time,TP9,AF7,AF8,TP10,AUX
1587325088817.4062,22.4609375,180.6640625,94.23828125,17.08984375,NaN
1587325088821.3125,17.578125,70.80078125,14.16015625,13.18359375,NaN
1587325088825.2188,18.5546875,49.8046875,4.8828125,17.578125,NaN
1587325088829.125,24.90234375,145.5078125,103.515625,25.87890625,NaN
1587325088833.0312,30.76171875,35.15625,20.5078125,23.92578125,NaN
1587325088836.9375,32.71484375,128.41796875,111.328125,19.04296875,NaN
1587325088840.8438,29.296875,124.0234375,131.34765625,22.94921875,NaN
1587325088844.75,25.87890625,-112.3046875,-81.54296875,19.04296875,NaN
1587325088848.6562,20.01953125,64.94140625,36.1328125,9.765625,NaN
1587325088852.5625,16.11328125,238.76953125,201.171875,11.23046875,NaN
1587325088856.4688,17.578125,184.08203125,177.24609375,17.08984375,NaN
1587325088860.375,13.18359375,84.47265625,81.0546875,12.6953125,NaN
1587325088864.2812,9.765625,86.42578125,67.3828125,2.9296875,NaN
1587325088868.1875,14.16015625,155.76171875,131.8359375,6.34765625,NaN
1587325088872.0938,12.20703125,205.078125,195.80078125,8.30078125,NaN
1587325088876,5.37109375,196.2890625,209.9609375,9.27734375,NaN
1587325088879.9062,7.32421875,41.50390625,71.2890625,8.7890625,NaN
1587325088883.8125,10.25390625,23.4375,41.015625,7.8125,NaN
1587325088887.7188,9.27734375,89.35546875,89.35546875,6.34765625,NaN
1587325088891.625,8.7890625,146.484375,151.85546875,7.32421875,NaN
1587325088895.5312,7.8125,199.70703125,227.5390625,9.27734375,NaN
1587325088899.4375,8.7890625,-135.7421875,-74.70703125,2.9296875,NaN
1587325088903.3438,5.37109375,-161.62109375,-145.99609375,-1.953125,NaN
1587325088907.25,0,158.203125,133.7890625,8.30078125,NaN
1587325088911.1562,0,167.96875,161.62109375,10.25390625,NaN
1587325088915.0625,4.8828125,72.75390625,83.0078125,10.7421875,NaN
1587325088918.9688,6.8359375,6.8359375,9.27734375,16.6015625,NaN
1587325088922.875,4.39453125,130.859375,117.67578125,11.23046875,NaN
1587325088926.7812,2.9296875,29.296875,39.55078125,7.8125,NaN
1587325088930.6875,1.46484375,-6.8359375,-6.8359375,16.11328125,NaN
1587325088934.5938,1.953125,4.8828125,9.27734375,16.6015625,NaN
1587325088938.5,0.9765625,-127.9296875,-130.37109375,7.32421875,NaN
1587325088942.4062,1.953125,69.3359375,12.20703125,6.8359375,NaN
1587325088946.3125,4.8828125,204.1015625,157.2265625,10.25390625,NaN
1587325088950.2188,7.32421875,208.0078125,191.89453125,14.6484375,NaN
1587325088954.125,2.9296875,54.6875,69.3359375,11.23046875,NaN
1587325088958.0312,-3.41796875,19.53125,15.625,5.859375,NaN
1587325088961.9375,0.48828125,152.83203125,118.1640625,9.27734375,NaN
1587325088965.8438,7.32421875,163.0859375,138.18359375,13.671875,NaN
1587325088969.75,9.27734375,122.0703125,111.328125,17.578125,NaN
1587325088973.6562,4.39453125,-65.4296875,-73.73046875,14.16015625,NaN
1587325088977.5625,1.953125,6.8359375,-26.3671875,10.7421875,NaN
